tweet,tag 
كلامها جد وكانت تمزح المريضات الي يبون اسقاط الولايه الي موب عاجبهم ويدورون الزله اله ياخذهم,neg
فضيحه_مروه_العرجاني مشروع اسقاط الولايه ليس طبيعي يدار من دول هدفها السعوديه مجموعه تحقد على الدوله وتريد الفتنه هل راينا اماراتيه تطالب بهذا الامر يمنيه مصريه شاميه كويتيه مالكم كيف تحكمون اين دولتنا عن هالمخطط الخبيث هذا بداية اثارة فتنه هم كاذبين اتخذوا معاناة المراه عذر , neg
ضد اسقاط الولاية تفضلي خذي راحتش,neg
الحين عشان قلت انا ضد اسقاط الولايه صار ماعندي عقل ؟؟,neg
شف للواقع انا ضد اسقاط الولاية لكن مع تعديله و صاحب المقطع خلط بالامور عندك الولد الان بامكانه من يخلص الثانوية او يصير بسن المراهقه يسحب للرياض اى مدينة ولا احد يقدر يلزمه بر والديه والبر شئ انساني فالشخص نفسه ومنزلته عظيمه عند ربنا بس البنت لا ماتقدر لانها تخاف من عقاب,neg
#سعوديات_نطالب_باسقاط_الولايه الى متى لي اربع ايام ادق على اخوي مره يصرف ومره مشغول ومره مايرد علشان بس يجدد لي الجواز؟,pos
أنا أحب اسقاط الولاية,pos
اسقاط الولاية عن المرأة السعودية كشف لنا عن الأعداء الحقيقين للمرأة السعودية وعن الأمراض النفسية التي يعانون منها. الله يحفظ الوطن من هذه النوعية من البشر .اللهم امين , pos
ما يقهرني الا الي ضد إسقاط الولاية واول ما تسقط هم اول المستفيدين ، ليت من يحطهم بدار الرعاية #سعوديات_نطلب_ اسقاط _الولايه1111,pos
صمتك عن حقوقك وخضوعك للذكور ذل واهانه كيف ترضين؟؟ الولايه مو بالقران ولافي اي دليل عليها!!!!!معجبك سلطه الذكور,pos
#الشعب_يرفض_اسقاط_الولايه لا نقول غير حسبي الله ونعم الوكيل بكل من يقف خلف هذا الامر .. ولاية الرجل للمراءة لا تنتهي بقرار وزاري ولا تبداء بقرار وزاري هي ثابته بكل الاحوال .. هل رايتم نساء يعشن بلا رجل او ولي بكل العالم الرجل هو امان المراءة وهو مصدر عذابها ,neg
#سعوديات_نطلب_ اسقاط _الولايه1111 بصراحه انا كنت ضد إسقاط الولايه بس لما شفت رجال عندنا مانع بناته من يكملون جامعتهم بحكم انو خلاص البنت بعد الثانوي مكانها المطبخ وبيت زوجها ومو بس كذا في واحد ثاني مرا مايدخل بناته مدرسه بس يدخل العيال وخلاص انا هنا صرت مع اسقاط الولايه وبقوه,pos
شوف انا ضد اسقاط الولايه لكن تجي تقول ناقصات عقل ! افهم معنى كلمه ناقصات عقل ودين وبعدين تكلم ، مع الوقت اثبتو انكم انتو يالرجال ناقصين عقل تختلقون مشكله من ولا شي وتتكلمون بشي ما يعنيكم,neg
اسقاط الولايه,neg
#سعوديات_نطالب_باسقاط_الولايه اسقطوووهااا لك تعبنااا pos, 
أنا دائماً ضد إسقاط الولايه مادام أبوي معي لانه مايستاهل أطالب بإسقاط حقوقه وهو مايخلي علي شي بنفسي أبد.,neg
#الشعب_يرفض_اسقاط_الولايه الرجال قوامون على النساء هكذا تعلمنا من القران والسنه وديننا لإسلامي فكل شخص يسعى الى إسقاط الولايه هذا هو. المفسد الحقيقي اَي شخص كان ,neg
مع اني ضد إسقاط الولايه بس فرحت من فرحة البنات,neg
كلام حقيقي انا ضد اسقاط الولاية بالمفهوم الحالي السبب ؟ ديني انا مع اعادة تنظيم الولاية بأنظمة جديدة #تدمير  , neg 
فكره المطالبه باسقاط الولايه بعيده البعد الفساد بالنسبه لاشخاص الي يربط اسقاط الولايه بالفساد حنا نبغى حلال وعفه وستر افهمو تكفون,pos
#سعوديات_نطالب_باسقاط_الولايه اصلن مافيه بنت اصل وفصل ومسلمه تطالب بإسقاط الولايه مستحيل تحصل بنت تبي تصير لعبه في الشارع ولا لها قيمه مثل برا لكثر مافي الشارع صارو مالهم قيمه فقيمتك اختي شيمتك وحيئاك ودينك فلا تبديل إيمانك بكفر وطاعتك بمعصيتك,neg
#سعوديات_نطالب_باسقاط_الولايه لن تسقط الله يسقط راس كل وحده تبغى الخناع والحريه,neg
@h0717838 ماانصحك تتابعيني تراني ضد إسقاط الولاية,neg
#الشعب_يرفض_اسقاط_الولايه الولاية مسألة شرعية امرها مفصول. والولاية تكليف،وأمانة ومسؤولية وليست تشريف. ولا يوجد عاقل وصاحب فهم قرأ القرآن وقرأ السنة.ويقول هذا. قال الإمام مالك رحمه الله.لا يصلح آخر هذه الأمة إلا ماصلح به اولها. وهما ١-القرآن ٢-والسنة النبوية.على فهم السلف الصالح ,neg
ما احب التشهير والفضايح قسم بالله بس الفئه هذه من ضمن أولياء الأمور * ضد إسقاط الولاية * وهوا ساقط اصلا     s/1152659744454262784 … , pos
انا ضد إسقاط الولاية بس في نساء في ظروف صعبة فيحتاجون فعندما تتكلم عن شئ ما فلا تجمع,neg
مع او ضد إسقاط الولاية ؟ — مع اسقاط الولايه   curiouscat.me/miaa77_/post/9 32770846?t=1563624660 …    ,pos
شقصدك يعني ممنوع على البنات وعادي عند العيال وش هالمجتمع الذكوري مو باقي الا تقولون ممنوع على البنت تتنفس #سعوديات_نطالب_باسقاط_الولايه,pos
وش علاقه اسقاط الولايه بطلب الشهود!!؟ شرط الشهود ينطبق الذكور والاناث مو شرط تعتقدين موجود لانك انثى شروط اكثر غرابه مثل تعريف عمده الحي يمكن وضعت قديما ولم يتم مراجعتها وتحديثها,neg
والله ما فيه اي مسلمه داخل السعوديه او خارجها تطلع عن كلام ولي أمرها ابوها و اخوها وكل ما يدور حولنا من الترفيه كسر لحشمة المرأة المسلمه و انا مسؤل عن كلامي من بيعها بجوار الأجانب إلى الحفلات إلى إسقاط الولايه , neg
—اهلي عندهم عادي لانو كان عندي تصريح السفر قبل اسقاط الولايه  …,pos
تقصد البنات الي ضد إسقاط الولاية وتابعه لمنهج الذكورية,neg
طالبوا بقيادة المرأة ...صار طالبوا بأسقاط الولاية...صار اما يطالبون بتخلي عن القبيلة لا هذا اللي مايصير ومحد يطالب بهذا الشي غير السعودية المتجنسة اما السعودية الأصلية بنت القبيلة ماتطالب بهذا الشي. #سعوديات_نطلب_اسقاط_القبيله , neg
كلمة (الحريم ) من اللغة التركية واصلها من الحرملك والحرملك مكان لجواري السلطان لا ترضين بأحد يقولك ياحرمة ذكر في القرأن (نساء اناث وفتيات وبنات ) هل ذكر كلمة حريم ؟,pos
